131.5,35,14.3,30.666667,13.15,239.23,0,8.300893,0.075291,-0.007389,28116.61847,-0.405592,716820.1958,-37.7553,-187445.6692,13.541353,-2.192135,70.363328,-0.031645,-0.009299,-185.011697,31.149107,220.891191,0.048606,-85971568.56,194.758048,28557619.84,322.470366,188.266673,0.003134,0.151564,0.045261,-3788650988,3.76E+14,0.348441,1.188444,-0.001726,-2.49E+13,-0.003062,1.80557,-1.089262,-107.208997,0.79104,0.288523,-0.036396,0.002994,0.001801,0.097133,0.005126,-53.765912,-2.581725,0.003134,0.006286,69.542044,-2.53289,31.170538,150.319466,3.294347,0
131.5,33,12.6,30.666667,13.15,239.23,3.780849,8.300893,0.065073,-0.007389,28116.61847,-0.405769,716820.1958,-37.7553,-186626.9172,13.541353,-2.098742,72.206532,-0.031645,-0.009797,-185.011697,31.149107,220.891191,0.048606,-85971568.56,194.758048,28557619.84,322.470366,188.266673,0.003134,0.141202,0.045261,-3788651251,3.76E+14,0.348441,1.190815,-0.001726,-2.49E+13,-0.003062,1.80557,-1.34216,-107.227625,0.79104,0.288523,-0.028646,0.002994,0.000459,0.097133,0.005126,-53.765912,-2.799722,0.003134,0.006286,69.542313,-2.53289,39.766907,146.768991,3.294347,0
131.5,32,13.6,30.666667,13.15,239.23,7.141947,8.300893,0.070237,-0.007389,28116.61847,-0.405662,716820.1958,-37.7553,-187106.4375,13.541353,-2.15538,71.066488,-0.031645,-0.009457,-185.011697,31.149107,220.891191,0.048606,-85971568.56,194.758048,28557619.84,322.470366,188.266673,0.003134,0.147709,0.045261,-3788651047,3.76E+14,0.348441,1.189414,-0.001726,-2.49E+13,-0.003062,1.80557,-1.191328,-107.227745,0.79104,0.288523,-0.033234,0.002994,0.00285,0.097133,0.005126,-53.765912,-2.670315,0.003134,0.006286,69.542151,-2.53289,34.222858,145.19079,3.294347,0
118.666667,25.1465,13.3,19.496483,11.866667,1728.85,3.253521,18.414362,0.007868,0.001827,13780.02296,-0.436935,191516.5605,-4.049591,-979392.5588,11.769129,-1.41372,179.565259,-0.067453,0.000271,-1846.340034,17.185638,1933.71678,-0.003774,-84318048384,13773.54757,2930479.469,1087.58818,139.403121,0.000618,0.084637,0.760688,-3788651360,5.20E+14,-0.984388,1.191724,-0.000074,-1.05E+18,-0.000618,14.541483,-9.203239,-83.570111,-0.128639,0.265736,-0.004291,0.000618,0.001603,0.030249,0.000556,-15.072671,92.2408,0.000618,0.006291,57.845892,-28.583354,255.496922,667.017981,3.339089,0
118.666667,24.5099,13,19.496483,11.866667,1728.85,5.2052,18.414362,0.007686,0.001827,13780.02296,-0.436959,191516.5605,-4.049591,-979359.708,11.769129,-1.420874,181.620424,-0.067453,0.000253,-1846.340034,17.185638,1933.71678,-0.003774,-84318048384,13773.54757,2930479.469,1087.58818,139.403121,0.000618,0.083672,0.760688,-3788651432,5.20E+14,-0.984388,1.191733,-0.000074,-1.05E+18,-0.000618,14.541483,-9.536324,-83.552058,-0.128639,0.265736,-0.004091,0.000618,0.001606,0.030249,0.000556,-15.072671,94.090102,0.000618,0.006291,57.846391,-28.583354,267.178486,665.813632,3.339089,0
118.666667,22.9183,12.5,19.496483,11.866667,1728.85,8.725788,18.414362,0.007381,0.001827,13780.02296,-0.437,191516.5605,-4.049591,-979304.9538,11.769129,-1.430869,185.264918,-0.067453,0.000225,-1846.340034,17.185638,1933.71678,-0.003774,-84318048384,13773.54757,2930479.469,1087.58818,139.403121,0.000618,0.081905,0.760688,-3788651548,5.20E+14,-0.984388,1.191747,-0.000074,-1.05E+18,-0.000618,14.541483,-10.162519,-83.375654,-0.128639,0.265736,-0.003753,0.000618,0.001686,0.030249,0.000556,-15.072671,97.374068,0.000618,0.006291,57.847248,-28.583354,289.238305,664.743266,3.339089,0
118.666667,23.2366,13.1,19.496483,11.866667,1728.85,7.059314,18.414362,0.00774,0.001827,13780.02296,-0.436951,191516.5605,-4.049591,-979370.6584,11.769129,-1.418586,180.92491,-0.067453,0.000259,-1846.340034,17.185638,1933.71678,-0.003774,-84318048384,13773.54757,2930479.469,1087.58818,139.403121,0.000618,0.084002,0.760688,-3788651356,5.20E+14,-0.984388,1.19173,-0.000074,-1.05E+18,-0.000618,14.541483,-9.301112,-83.561784,-0.128639,0.265736,-0.004158,0.000618,0.001922,0.030249,0.000556,-15.072671,93.463997,0.000618,0.006291,57.846224,-28.583354,263.167138,664.719852,3.339089,0
118.666667,22.6,13.6,19.496483,11.866667,1728.85,10.346919,18.414362,0.008035,0.001827,13780.02296,-0.436911,191516.5605,-4.049591,-979425.4083,11.769129,-1.405696,177.600762,-0.067453,0.00029,-1846.340034,17.185638,1933.71678,-0.003774,-84318048384,13773.54757,2930479.469,1087.58818,139.403121,0.000618,0.085536,0.760688,-3788651203,5.20E+14,-0.984388,1.191716,-0.000074,-1.05E+18,-0.000618,14.541483,-8.889994,-83.566198,-0.128639,0.265736,-0.004489,0.000618,0.002208,0.030249,0.000556,-15.072671,90.47562,0.000618,0.006291,57.845403,-28.583354,244.797268,664.901506,3.339089,0
118.666667,32.4676,12.2,19.496483,11.866667,1728.85,0,18.414362,0.007244,0.001827,13780.02296,-0.437026,191516.5605,-4.049591,-979272.0997,11.769129,-1.43571,187.595004,-0.067453,0.00021,-1846.340034,17.185638,1933.71678,-0.003774,-84318048384,13773.54757,2930479.469,1087.58818,139.403121,0.000618,0.080739,0.760688,-3788652140,5.20E+14,-0.984388,1.191755,-0.000074,-1.05E+18,-0.000618,14.541483,-10.635546,-82.96811,-0.128639,0.265736,-0.003545,0.000618,0.000042,0.030249,0.000556,-15.072671,99.475348,0.000618,0.006291,57.847778,-28.583354,304.338519,704.737555,3.339089,0
118.666667,18.462,12.2,19.496483,11.866667,1728.85,26.82697,18.414362,0.007184,0.001827,13780.02296,-0.437026,191516.5605,-4.049591,-979272.0997,11.769129,-1.43571,187.595004,-0.067453,0.00021,-1846.340034,17.185638,1933.71678,-0.003774,-84318048384,13773.54757,2930479.469,1087.58818,139.403121,0.000618,0.080739,0.760688,-3788651454,5.20E+14,-0.984388,1.191755,-0.000074,-1.05E+18,-0.000618,14.541483,-10.659976,-82.96811,-0.128639,0.265736,-0.003545,0.000618,0.002123,0.030249,0.000556,-15.072671,99.475348,0.000618,0.006291,57.847778,-28.583354,304.338519,682.036498,3.339089,0
118.666667,13.369,10.3,19.496483,11.866667,1728.85,31.096436,18.414362,0.00604,0.001827,13780.02296,-0.437204,191516.5605,-4.049591,-979063.9946,11.769129,-1.445733,205.504243,-0.067453,0.000134,-1846.340034,17.185638,1933.71678,-0.003774,-84318048384,13773.54757,2930479.469,1087.58818,139.403121,0.000618,0.07107,0.760688,-3788652020,5.20E+14,-0.984388,1.191805,-0.000074,-1.05E+18,-0.000618,14.541483,-9.845855,-83.312081,-0.128639,0.265736,-0.002107,0.000618,0.001628,0.030249,0.000556,-15.072671,115.589453,0.000618,0.006291,57.851446,-28.583354,458.511323,779.047358,3.339089,0
118.666667,12.7324,11.5,19.496483,11.866667,1728.85,32.337588,18.414362,0.006746,0.001827,13780.02296,-0.437088,191516.5605,-4.049591,-979195.4352,11.769129,-1.443608,193.504643,-0.067453,0.000178,-1846.340034,17.185638,1933.71678,-0.003774,-84318048384,13773.54757,2930479.469,1087.58818,139.403121,0.000618,0.077675,0.760688,-3788651379,5.20E+14,-0.984388,1.191774,-0.000074,-1.05E+18,-0.000618,14.541483,-11.927229,-82.188174,-0.128639,0.265736,-0.003047,0.000618,0.00146,0.030249,0.000556,-15.072671,104.804592,0.000618,0.006291,57.849063,-28.583354,346.740681,803.976176,3.339089,0
118.666667,9.23099,9.5,19.496483,11.866667,1728.85,34.589118,18.414362,0.005555,0.001827,13780.02296,-0.437288,191516.5605,-4.049591,-978976.3564,11.769129,-1.438609,215.188131,-0.067453,0.00011,-1846.340034,17.185638,1933.71678,-0.003774,-84318048384,13773.54757,2930479.469,1087.58818,139.403121,0.000618,0.065482,0.760688,-3788652033,5.20E+14,-0.984388,1.191825,-0.000074,-1.05E+18,-0.000618,14.541483,-17.372409,-81.524974,-0.128639,0.265736,-0.00134,0.000618,0.000883,0.030249,0.000556,-15.072671,124.221327,0.000618,0.006291,57.853184,-28.583354,596.215148,1095.791609,3.339089,0
118.666667,16.5521,11.8,19.496483,11.866667,1728.85,29.193897,18.414362,0.006939,0.001827,13780.02296,-0.437061,191516.5605,-4.049591,-979228.2923,11.769129,-1.44081,190.886087,-0.067453,0.000191,-1846.340034,17.185638,1933.71678,-0.003774,-84318048384,13773.54757,2930479.469,1087.58818,139.403121,0.000618,0.079051,0.760688,-3788651502,5.20E+14,-0.984388,1.191766,-0.000074,-1.05E+18,-0.000618,14.541483,-11.244739,-82.485143,-0.128639,0.265736,-0.003263,0.000618,0.002075,0.030249,0.000556,-15.072671,102.443681,0.000618,0.006291,57.848503,-28.583354,327.16541,703.855486,3.339089,0
118.666667,12.7324,9.4,19.496483,11.866667,1728.85,32.337588,18.414362,0.005508,0.001827,13780.02296,-0.4373,191516.5605,-4.049591,-978965.401,11.769129,-1.437204,216.514514,-0.067453,0.000107,-1846.340034,17.185638,1933.71678,-0.003774,-84318048384,13773.54757,2930479.469,1087.58818,139.403121,0.000618,0.064704,0.760688,-3788652698,5.20E+14,-0.984388,1.191828,-0.000074,-1.05E+18,-0.000618,14.541483,-16.689834,-83.434163,-0.128639,0.265736,-0.001227,0.000618,0.00157,0.030249,0.000556,-15.072671,125.39701,0.000618,0.006291,57.853411,-28.583354,621.454198,803.96631,3.339089,0
198.5,39,20.3,35.5,19.85,419.96,3.737769,18.644718,0.056286,-0.009206,27663.11201,-0.49926,449751.3912,60.612066,-592463.9887,22.905489,-2.522068,80.844361,-0.025168,-0.004386,-203.866002,40.905282,169.339895,0.11422,-178078254.2,137.41787,1572003882,448.232646,448.135477,0.002556,0.167563,-0.237431,-3788650834,2.47E+15,1.091142,1.572391,-0.003873,-5.02E+13,-0.002572,2.011688,-0.998205,-150.619751,-0.878202,0.220559,-0.034549,0.00255,0.009179,0.078327,0.001628,-95.843489,-16.403453,0.002556,0.004944,104.681382,-4.11971,31.858063,185.770784,3.545389,0
198.5,39,20.8,35.5,19.85,419.96,3.737769,18.644718,0.057752,-0.009206,27663.11201,-0.499216,449751.3912,60.612066,-593267.5252,22.905489,-2.539968,80.515567,-0.025168,-0.004383,-203.866002,40.905282,169.339895,0.11422,-178078254.2,137.41787,1572003882,448.232646,448.135477,0.002556,0.168183,-0.237431,-3788650811,2.47E+15,1.091142,1.570846,-0.003873,-5.02E+13,-0.002572,2.011688,-0.922705,-149.613323,-0.878202,0.220559,-0.035778,0.00255,0.009919,0.078327,0.001628,-95.843489,-15.965001,0.002556,0.004944,104.681367,-4.11971,30.704629,185.771905,3.545389,0
198.5,30,19.6,35.5,19.85,419.96,35.345539,18.644718,0.052921,-0.009206,27663.11201,-0.499325,449751.3912,60.612066,-591345.9189,22.905489,-2.496122,81.332855,-0.025168,-0.004395,-203.866002,40.905282,169.339895,0.11422,-178078254.2,137.41787,1572003882,448.232646,448.135477,0.002556,0.166551,-0.237431,-3788650815,2.47E+15,1.091142,1.574552,-0.003873,-5.02E+13,-0.002572,2.011688,-1.02972,-148.990384,-0.878202,0.220559,-0.032824,0.00255,0.013375,0.078327,0.001628,-95.843489,-17.019683,0.002556,0.004944,104.681404,-4.11971,33.625265,166.615001,3.545389,0
198.5,23,18.8,35.5,19.85,419.96,38.123306,18.644718,0.049714,-0.009206,27663.11201,-0.499401,449751.3912,60.612066,-590077.8545,22.905489,-2.46511,81.935677,-0.025168,-0.004414,-203.866002,40.905282,169.339895,0.11422,-178078254.2,137.41787,1572003882,448.232646,448.135477,0.002556,0.16517,-0.237431,-3788650803,2.47E+15,1.091142,1.577017,-0.003873,-5.02E+13,-0.002572,2.011688,-1.168841,-148.694408,-0.878202,0.220559,-0.030846,0.00255,0.011519,0.078327,0.001628,-95.843489,-17.727188,0.002556,0.004944,104.681429,-4.11971,35.898921,161.033316,3.545389,0
198.5,42,19.5,35.5,19.85,419.96,0,18.644718,0.054399,-0.009206,27663.11201,-0.499334,449751.3912,60.612066,-591186.8456,22.905489,-2.492327,81.405503,-0.025168,-0.004397,-203.866002,40.905282,169.339895,0.11422,-178078254.2,137.41787,1572003882,448.232646,448.135477,0.002556,0.166392,-0.237431,-3788650899,2.47E+15,1.091142,1.57486,-0.003873,-5.02E+13,-0.002572,2.011688,-1.055904,-148.781972,-0.878202,0.220559,-0.032577,0.00255,0.005043,0.078327,0.001628,-95.843489,-17.107938,0.002556,0.004944,104.681407,-4.11971,33.893722,194.589906,3.545389,0
198.5,37,17.4,35.5,19.85,419.96,19.771527,18.644718,0.047598,-0.009206,27663.11201,-0.499542,449751.3912,60.612066,-587883.3463,22.905489,-2.40696,83.123999,-0.025168,-0.004475,-203.866002,40.905282,169.339895,0.11422,-178078254.2,137.41787,1572003882,448.232646,448.135477,0.002556,0.162074,-0.237431,-3788651042,2.47E+15,1.091142,1.581304,-0.003873,-5.02E+13,-0.002572,2.011688,-1.216444,-148.702926,-0.878202,0.220559,-0.027361,0.00255,0.004876,0.078327,0.001628,-95.843489,-18.972415,0.002556,0.004944,104.681476,-4.11971,40.707878,180.549373,3.545389,0
198.5,35,21.5,35.5,19.85,419.96,27.996803,18.644718,0.059154,-0.009206,27663.11201,-0.499155,449751.3912,60.612066,-594399.4255,22.905489,-2.564195,80.080947,-0.025168,-0.004383,-203.866002,40.905282,169.339895,0.11422,-178078254.2,137.41787,1572003882,448.232646,448.135477,0.002556,0.168922,-0.237431,-3788650766,2.47E+15,1.091142,1.56868,-0.003873,-5.02E+13,-0.002572,2.011688,-0.819401,-148.671515,-0.878202,0.220559,-0.037495,0.00255,0.013952,0.078327,0.001628,-95.843489,-15.353628,0.002556,0.004944,104.681347,-4.11971,29.222501,175.876603,3.545389,0
198.5,36,20,35.5,19.85,419.96,23.996819,18.644718,0.054951,-0.009206,27663.11201,-0.499288,449751.3912,60.612066,-591983.837,22.905489,-2.511079,81.049529,-0.025168,-0.004389,-203.866002,40.905282,169.339895,0.11422,-178078254.2,137.41787,1572003882,448.232646,448.135477,0.002556,0.16715,-0.237431,-3788650832,2.47E+15,1.091142,1.573317,-0.003873,-5.02E+13,-0.002572,2.011688,-0.987358,-148.690428,-0.878202,0.220559,-0.033811,0.00255,0.011268,0.078327,0.001628,-95.843489,-16.667215,0.002556,0.004944,104.681391,-4.11971,32.592344,178.147512,3.545389,0
198.5,40,20.8,35.5,19.85,419.96,1.959995,18.644718,0.057913,-0.009206,27663.11201,-0.499216,449751.3912,60.612066,-593267.5252,22.905489,-2.539968,80.515567,-0.025168,-0.004383,-203.866002,40.905282,169.339895,0.11422,-178078254.2,137.41787,1572003882,448.232646,448.135477,0.002556,0.168183,-0.237431,-3788650815,2.47E+15,1.091142,1.570846,-0.003873,-5.02E+13,-0.002572,2.011688,-0.922466,-149.613323,-0.878202,0.220559,-0.035778,0.00255,0.009566,0.078327,0.001628,-95.843489,-15.965001,0.002556,0.004944,104.681367,-4.11971,30.704629,188.578174,3.545389,0
198.5,34,19.8,35.5,19.85,419.96,31.777652,18.644718,0.054075,-0.009206,27663.11201,-0.499306,449751.3912,60.612066,-591664.5524,22.905489,-2.503644,81.189761,-0.025168,-0.004392,-203.866002,40.905282,169.339895,0.11422,-178078254.2,137.41787,1572003882,448.232646,448.135477,0.002556,0.166858,-0.237431,-3788650831,2.47E+15,1.091142,1.573935,-0.003873,-5.02E+13,-0.002572,2.011688,-1.003304,-150.188865,-0.878202,0.220559,-0.033318,0.00255,0.011838,0.078327,0.001628,-95.843489,-16.843338,0.002556,0.004944,104.681397,-4.11971,33.100812,173.734918,3.545389,0
165.5,24.5099,16,30.398583,16.55,402.71,14.117975,9.095727,0.044174,-0.004451,91146.19881,-0.476468,587249.7717,23.928121,-218424.5438,17.825575,-2.338601,64.341137,-0.02791,-0.005058,-263.983921,40.554273,12049.15645,-0.054491,-911001854.3,415.185857,1050640939,470.325811,497.413404,0.001967,0.158537,-0.086474,-3788650859,-1.85E+15,0.345794,2.174459,-0.001382,-6.24E+14,-0.001972,2.378014,-2.497282,-159.822441,-0.85039,0.219175,-0.02536,0.001908,0.011604,0.091821,0.003646,-76.795601,-12.33752,0.001967,-0.006036,87.391937,-2.664597,44.174616,219.233537,3.540867,0
165.5,36.2873,17.1,30.398583,16.55,402.71,4.280813,9.095727,0.048952,-0.004451,91146.19881,-0.476332,587249.7717,23.928121,-218569.2399,17.825575,-2.389034,63.253133,-0.02791,-0.004914,-263.983921,40.554273,12049.15645,-0.054491,-911001854.3,415.185857,1050640939,470.325811,497.413404,0.001967,0.161939,-0.086474,-3788650879,-1.85E+15,0.345794,2.170696,-0.001382,-6.24E+14,-0.001972,2.378014,-1.278043,-159.685412,-0.85039,0.219175,-0.028246,0.001908,0.005148,0.091821,0.003646,-76.795601,-11.642282,0.001967,-0.006036,87.391798,-2.664597,39.483405,243.061912,3.540867,0
165.5,27.0563,15.8,30.398583,16.55,402.71,11.858591,9.095727,0.043907,-0.004451,91146.19881,-0.476494,587249.7717,23.928121,-218398.2928,17.825575,-2.329001,64.555232,-0.02791,-0.005091,-263.983921,40.554273,12049.15645,-0.054491,-911001854.3,415.185857,1050640939,470.325811,497.413404,0.001967,0.157832,-0.086474,-3788650904,-1.85E+15,0.345794,2.175142,-0.001382,-6.24E+14,-0.001972,2.378014,-1.295732,-158.88923,-0.85039,0.219175,-0.024833,0.001908,0.009894,0.091821,0.003646,-76.795601,-12.458575,0.001967,-0.006036,87.391963,-2.664597,45.148533,221.572147,3.540867,0
165.5,37.2423,17.3,30.398583,16.55,402.71,0,9.095727,0.049689,-0.004451,91146.19881,-0.476308,587249.7717,23.928121,-218595.6059,17.825575,-2.397799,63.070179,-0.02791,-0.004894,-263.983921,40.554273,12049.15645,-0.054491,-911001854.3,415.185857,1050640939,470.325811,497.413404,0.001967,0.162478,-0.086474,-3788650871,-1.85E+15,0.345794,2.170012,-0.001382,-6.24E+14,-0.001972,2.378014,-1.28725,-159.641599,-0.85039,0.219175,-0.028767,0.001908,0.004713,0.091821,0.003646,-76.795601,-11.511223,0.001967,-0.006036,87.391774,-2.664597,38.734514,246.234737,3.540867,0
165.5,23.5549,16.7,30.398583,16.55,402.71,15.972089,9.095727,0.046075,-0.004451,91146.19881,-0.476381,587249.7717,23.928121,-218516.5611,17.825575,-2.37114,63.632187,-0.02791,-0.004959,-263.983921,40.554273,12049.15645,-0.054491,-911001854.3,415.185857,1050640939,470.325811,497.413404,0.001967,0.16079,-0.086474,-3788650803,-1.85E+15,0.345794,2.172065,-0.001382,-6.24E+14,-0.001972,2.378014,-0.875132,-159.815445,-0.85039,0.219175,-0.0272,0.001908,0.01238,0.091821,0.003646,-76.795601,-11.900385,0.001967,-0.006036,87.391848,-2.664597,41.070598,218.909841,3.540867,0
165.5,33.7408,16.4,30.398583,16.55,402.71,8.344896,9.095727,0.046516,-0.004451,91146.19881,-0.476418,587249.7717,23.928121,-218477.0986,17.825575,-2.357391,63.928612,-0.02791,-0.004998,-263.983921,40.554273,12049.15645,-0.054491,-911001854.3,415.185857,1050640939,470.325811,497.413404,0.001967,0.159864,-0.086474,-3788650917,-1.85E+15,0.345794,2.173091,-0.001382,-6.24E+14,-0.001972,2.378014,-1.430894,-157.986282,-0.85039,0.219175,-0.026413,0.001908,0.005822,0.091821,0.003646,-76.795601,-12.090145,0.001967,-0.006036,87.391885,-2.664597,42.346396,235.416209,3.540867,0
188.5,38.8338,19.1,34.6162,18.85,342.56,0,13.965122,0.067106,-0.008757,25545.74043,-0.49677,474859.9739,53.860526,-454298.342,18.857979,-2.450679,88.276786,-0.025914,-0.005652,-190.399525,42.584878,346.845041,-0.092293,-205022544.1,146.141842,1675357271,381.496325,454.184755,0.00283,0.168317,-0.040903,-3788650835,-2.22E+16,0.339876,1.39025,-0.000364,-3.41E+13,-0.000068,1.817294,-0.882812,-159.703983,-0.869709,0.227047,-0.038933,0.002603,0.008266,0.110525,0.002676,-89.75739,30.020432,0.00283,-0.002874,100.024919,-3.599906,28.436935,171.158759,3.545989,0
188.5,38.1972,18.9,34.6162,18.85,342.56,1.675623,13.965122,0.066208,-0.008757,25545.74043,-0.496789,474859.9739,53.860526,-453948.5611,18.857979,-2.443041,88.438333,-0.025914,-0.005653,-190.399525,42.584878,346.845041,-0.092293,-205022544.1,146.141842,1675357271,381.496325,454.184755,0.00283,0.167933,-0.040903,-3788650843,-2.22E+16,0.339876,1.390628,-0.000364,-3.41E+13,-0.000068,1.817294,-0.883527,-159.704019,-0.869709,0.227047,-0.038327,0.002603,0.008494,0.110525,0.002676,-89.75739,30.452537,0.00283,-0.002874,100.024929,-3.599906,28.911432,169.584981,3.545989,0
188.5,30.2394,18.1,34.6162,18.85,342.56,26.949148,13.965122,0.061518,-0.008757,25545.74043,-0.496867,474859.9739,53.860526,-452558.8683,18.857979,-2.411498,89.120222,-0.025914,-0.00566,-190.399525,42.584878,346.845041,-0.092293,-205022544.1,146.141842,1675357271,381.496325,454.184755,0.00283,0.166222,-0.040903,-3788650837,-2.22E+16,0.339876,1.392145,-0.000364,-3.41E+13,-0.000068,1.817294,-1.009563,-159.703671,-0.869709,0.227047,-0.035896,0.002603,0.014404,0.110525,0.002676,-89.75739,32.258287,0.00283,-0.002874,100.024973,-3.599906,30.977445,154.214103,3.545989,0
